Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Maksimumstemperatur (1 t);Minimumstemperatur (1 t);Høyeste middelvind (1 t)
Stavanger - Våland;SN44640;06.04.2021 14:00;1;2,9;0,7;-
Stavanger - Våland;SN44640;06.04.2021 15:00;0;3,9;2,3;-
Stavanger - Våland;SN44640;06.04.2021 16:00;0,2;3,9;1,2;-
Stavanger - Våland;SN44640;06.04.2021 17:00;0,2;2,2;1;-
Stavanger - Våland;SN44640;06.04.2021 18:00;0;3;2,1;-
Stavanger - Våland;SN44640;06.04.2021 19:00;0;3;2,3;-
Stavanger - Våland;SN44640;06.04.2021 20:00;0;2,3;1,3;-
Stavanger - Våland;SN44640;06.04.2021 21:00;0;1,4;0,8;-
Stavanger - Våland;SN44640;06.04.2021 22:00;0;1,1;0,4;-
Stavanger - Våland;SN44640;06.04.2021 23:00;0;1,4;0,4;-
Stavanger - Våland;SN44640;07.04.2021 00:00;0;1,5;1,2;-
Stavanger - Våland;SN44640;07.04.2021 01:00;0;1,9;1,6;-
Stavanger - Våland;SN44640;07.04.2021 02:00;0;1,7;1,2;-
Stavanger - Våland;SN44640;07.04.2021 03:00;0;2,7;1,6;-
Stavanger - Våland;SN44640;07.04.2021 04:00;0,1;2,9;2,7;-
Stavanger - Våland;SN44640;07.04.2021 05:00;0;3,1;2,7;-
Stavanger - Våland;SN44640;07.04.2021 06:00;0;2,7;2,3;-
Stavanger - Våland;SN44640;07.04.2021 07:00;0;2,6;2,3;-
Stavanger - Våland;SN44640;07.04.2021 08:00;0;2,8;2,4;-
Stavanger - Våland;SN44640;07.04.2021 09:00;0;4,1;2,5;-
Stavanger - Våland;SN44640;07.04.2021 10:00;0;5,1;3,8;-
Stavanger - Våland;SN44640;07.04.2021 11:00;0;5,2;4;-
Stavanger - Våland;SN44640;07.04.2021 12:00;0;5,7;4,4;-
Stavanger - Våland;SN44640;07.04.2021 13:00;0;6,1;5;-
Stavanger - Våland;SN44640;07.04.2021 14:00;0;6,7;5,5;-
Stavanger - Våland;SN44640;07.04.2021 15:00;0;6,9;6,4;-
Stavanger - Våland;SN44640;07.04.2021 16:00;0;6,6;5,6;-
Stavanger - Våland;SN44640;07.04.2021 17:00;0;6,1;5,2;-
Stavanger - Våland;SN44640;07.04.2021 18:00;0,3;5,1;2,6;-
Stavanger - Våland;SN44640;07.04.2021 19:00;0;3,4;2,6;-
Stavanger - Våland;SN44640;07.04.2021 20:00;0;2,7;1,8;-
Stavanger - Våland;SN44640;07.04.2021 21:00;0;1,9;1,3;-
Stavanger - Våland;SN44640;07.04.2021 22:00;0;1,9;1,5;-
Stavanger - Våland;SN44640;07.04.2021 23:00;0;1,8;1,2;-
Stavanger - Våland;SN44640;08.04.2021 00:00;0;1,3;0,8;-
Stavanger - Våland;SN44640;08.04.2021 01:00;0;0,9;0,2;-
Stavanger - Våland;SN44640;08.04.2021 02:00;0;0,1;-1,3;-
Stavanger - Våland;SN44640;08.04.2021 03:00;0;0,2;-0,5;-
Stavanger - Våland;SN44640;08.04.2021 04:00;0;-0,1;-0,9;-
Stavanger - Våland;SN44640;08.04.2021 05:00;0,2;0,2;-1,2;-
Stavanger - Våland;SN44640;08.04.2021 06:00;0;-0,3;-0,8;-
Stavanger - Våland;SN44640;08.04.2021 07:00;0;0,3;-0,3;-
Stavanger - Våland;SN44640;08.04.2021 08:00;0;1,1;0,3;-
Stavanger - Våland;SN44640;08.04.2021 09:00;0;2,5;1,1;-
Stavanger - Våland;SN44640;08.04.2021 10:00;0;3,1;2,5;-
Stavanger - Våland;SN44640;08.04.2021 11:00;0;2,8;2;-
Stavanger - Våland;SN44640;08.04.2021 12:00;0,9;2,7;1,9;-
Stavanger - Våland;SN44640;08.04.2021 13:00;1,8;2,4;1,7;-
Stavanger - Våland;SN44640;08.04.2021 14:00;2,7;2,3;1,7;-
Stavanger - Våland;SN44640;08.04.2021 15:00;2,7;2;1,5;-
Stavanger - Våland;SN44640;08.04.2021 16:00;3,8;4,7;2;-
Stavanger - Våland;SN44640;08.04.2021 17:00;1,1;6,1;4,7;-
Stavanger - Våland;SN44640;08.04.2021 18:00;0,6;6,3;6,1;-
Stavanger - Våland;SN44640;08.04.2021 19:00;0,8;6,4;6,3;-
Stavanger - Våland;SN44640;08.04.2021 20:00;0,9;6,5;5,1;-
Stavanger - Våland;SN44640;08.04.2021 21:00;1,6;4,7;2,9;-
Stavanger - Våland;SN44640;08.04.2021 22:00;1,7;2,9;2,6;-
Stavanger - Våland;SN44640;08.04.2021 23:00;1,2;3,3;2,6;-
Stavanger - Våland;SN44640;09.04.2021 00:00;0;3,2;2,7;-
Stavanger - Våland;SN44640;09.04.2021 01:00;0;4,9;2,8;-
Stavanger - Våland;SN44640;09.04.2021 02:00;0,5;5,1;2,8;-
Stavanger - Våland;SN44640;09.04.2021 03:00;0,5;4,7;2,5;-
Stavanger - Våland;SN44640;09.04.2021 04:00;0;3,6;2,9;-
Stavanger - Våland;SN44640;09.04.2021 05:00;0,1;4,2;3,6;-
Stavanger - Våland;SN44640;09.04.2021 06:00;0;4,4;3,9;-
Stavanger - Våland;SN44640;09.04.2021 07:00;0,1;4,4;3,1;-
Stavanger - Våland;SN44640;09.04.2021 08:00;0,3;3,4;2,6;-
Stavanger - Våland;SN44640;09.04.2021 09:00;0,4;3,4;2,4;-
Stavanger - Våland;SN44640;09.04.2021 10:00;0,1;4,2;3;-
Stavanger - Våland;SN44640;09.04.2021 11:00;0;4,5;3;-
Stavanger - Våland;SN44640;09.04.2021 12:00;0,5;3,7;1,1;-
Stavanger - Våland;SN44640;09.04.2021 13:00;0,2;2,6;1,1;-
Stavanger - Våland;SN44640;09.04.2021 14:00;0,2;3;1,2;-
Stavanger - Våland;SN44640;09.04.2021 15:00;0;5;2,9;-
Stavanger - Våland;SN44640;09.04.2021 16:00;0;4,6;3,4;-
Stavanger - Våland;SN44640;09.04.2021 17:00;0;4,7;3,3;-
Stavanger - Våland;SN44640;09.04.2021 18:00;0,1;4;0,5;-
Stavanger - Våland;SN44640;09.04.2021 19:00;0;1,8;0,5;-
Stavanger - Våland;SN44640;09.04.2021 20:00;0;1,9;1;-
Stavanger - Våland;SN44640;09.04.2021 21:00;0;1,4;1;-
Stavanger - Våland;SN44640;09.04.2021 22:00;0,4;1,2;-0,5;-
Stavanger - Våland;SN44640;09.04.2021 23:00;0,1;-0,4;-1;-
Stavanger - Våland;SN44640;10.04.2021 00:00;0;0,1;-0,7;-
Stavanger - Våland;SN44640;10.04.2021 01:00;0;0,7;-0,3;-
Stavanger - Våland;SN44640;10.04.2021 02:00;0,3;1;0,4;-
Stavanger - Våland;SN44640;10.04.2021 03:00;0;1,4;0,7;-
Stavanger - Våland;SN44640;10.04.2021 04:00;0;1,3;0,7;-
Stavanger - Våland;SN44640;10.04.2021 05:00;0;1,2;0,4;-
Stavanger - Våland;SN44640;10.04.2021 06:00;0;0,8;0,2;-
Stavanger - Våland;SN44640;10.04.2021 07:00;0;0,9;0,2;-
Stavanger - Våland;SN44640;10.04.2021 08:00;0,3;1,8;0,3;-
Stavanger - Våland;SN44640;10.04.2021 09:00;0;3,9;1;-
Stavanger - Våland;SN44640;10.04.2021 10:00;0,1;4,6;2,3;-
Stavanger - Våland;SN44640;10.04.2021 11:00;0;5,7;2,7;-
Stavanger - Våland;SN44640;10.04.2021 12:00;0;6,4;3,4;-
Stavanger - Våland;SN44640;10.04.2021 13:00;0;6,6;4,9;-
Stavanger - Våland;SN44640;10.04.2021 14:00;0;7;5,1;-
Stavanger - Våland;SN44640;10.04.2021 15:00;0;7,7;5,9;-
Stavanger - Våland;SN44640;10.04.2021 16:00;0;7,6;5,4;-
Stavanger - Våland;SN44640;10.04.2021 17:00;0;7,2;4,6;-
Stavanger - Våland;SN44640;10.04.2021 18:00;0;5,8;4,3;-
Stavanger - Våland;SN44640;10.04.2021 19:00;0;4,8;3,5;-
Stavanger - Våland;SN44640;10.04.2021 20:00;0,1;3,5;2,7;-
Stavanger - Våland;SN44640;10.04.2021 21:00;0,2;2,6;1,6;-
Stavanger - Våland;SN44640;10.04.2021 22:00;0;2,3;0,6;-
Stavanger - Våland;SN44640;10.04.2021 23:00;0;0,6;-0,2;-
Stavanger - Våland;SN44640;11.04.2021 00:00;0;0,2;-0,4;-
Stavanger - Våland;SN44640;11.04.2021 01:00;0;0,9;-0,2;-
Stavanger - Våland;SN44640;11.04.2021 02:00;0;0,6;0;-
Stavanger - Våland;SN44640;11.04.2021 03:00;0;0,7;0;-
Stavanger - Våland;SN44640;11.04.2021 04:00;0;0,7;-0,2;-
Stavanger - Våland;SN44640;11.04.2021 05:00;0;-0,1;-0,5;-
Stavanger - Våland;SN44640;11.04.2021 06:00;0;-0,4;-0,8;-
Stavanger - Våland;SN44640;11.04.2021 07:00;0;0,5;-0,7;-
Stavanger - Våland;SN44640;11.04.2021 08:00;0;2;0,6;-
Stavanger - Våland;SN44640;11.04.2021 09:00;0;3,1;1,9;-
Stavanger - Våland;SN44640;11.04.2021 10:00;0;3,7;2,9;-
Stavanger - Våland;SN44640;11.04.2021 11:00;0;4,5;3,8;-
Stavanger - Våland;SN44640;11.04.2021 12:00;0;5,4;4,2;-
Stavanger - Våland;SN44640;11.04.2021 13:00;0;5,9;5;-
Stavanger - Våland;SN44640;11.04.2021 14:00;0;7,1;5,4;-
Stavanger - Våland;SN44640;11.04.2021 15:00;0;7,4;6,8;-
Stavanger - Våland;SN44640;11.04.2021 16:00;0;7;6,3;-
Stavanger - Våland;SN44640;11.04.2021 17:00;0;6,8;6,4;-
Stavanger - Våland;SN44640;11.04.2021 18:00;0;6,7;6,2;-
Stavanger - Våland;SN44640;11.04.2021 19:00;0;6,2;5,2;-
Stavanger - Våland;SN44640;11.04.2021 20:00;0;5,2;4,6;-
Stavanger - Våland;SN44640;11.04.2021 21:00;0;5,3;4,8;-
Stavanger - Våland;SN44640;11.04.2021 22:00;0;4,8;4;-
Stavanger - Våland;SN44640;11.04.2021 23:00;0;4,1;3,8;-
Stavanger - Våland;SN44640;12.04.2021 00:00;0;4,1;3,5;-
Stavanger - Våland;SN44640;12.04.2021 01:00;0;3,5;2,6;-
Stavanger - Våland;SN44640;12.04.2021 02:00;0;2,8;2,3;-
Stavanger - Våland;SN44640;12.04.2021 03:00;0;2,3;1,7;-
Stavanger - Våland;SN44640;12.04.2021 04:00;0;2,2;1,6;-
Stavanger - Våland;SN44640;12.04.2021 05:00;0;1,6;1,1;-
Stavanger - Våland;SN44640;12.04.2021 06:00;0;1,8;1,1;-
Stavanger - Våland;SN44640;12.04.2021 07:00;0;1,9;1,3;-
Stavanger - Våland;SN44640;12.04.2021 08:00;0;4,3;1,8;-
Stavanger - Våland;SN44640;12.04.2021 09:00;0;5,9;4,4;-
Stavanger - Våland;SN44640;12.04.2021 10:00;0;6,8;5,6;-
Stavanger - Våland;SN44640;12.04.2021 11:00;0;7,3;6,5;-
Stavanger - Våland;SN44640;12.04.2021 12:00;0;8,3;7,4;-
Stavanger - Våland;SN44640;12.04.2021 13:00;0;8,7;7,7;-
Stavanger - Våland;SN44640;12.04.2021 14:00;0;8,9;8,2;-
Stavanger - Våland;SN44640;12.04.2021 15:00;0;9,8;8,8;-
Stavanger - Våland;SN44640;12.04.2021 16:00;0;10,1;8,8;-
Stavanger - Våland;SN44640;12.04.2021 17:00;0;10;7,8;-
Stavanger - Våland;SN44640;12.04.2021 18:00;0;7,7;6,7;-
Stavanger - Våland;SN44640;12.04.2021 19:00;0;6,7;5,8;-
Stavanger - Våland;SN44640;12.04.2021 20:00;0;6,3;5,1;-
Stavanger - Våland;SN44640;12.04.2021 21:00;0;5,1;4;-
Stavanger - Våland;SN44640;12.04.2021 22:00;0;5,1;3,6;-
Stavanger - Våland;SN44640;12.04.2021 23:00;0;3,5;2,7;-
Stavanger - Våland;SN44640;13.04.2021 00:00;0;2,9;1,6;-
Stavanger - Våland;SN44640;13.04.2021 01:00;0;2;1,6;-
Stavanger - Våland;SN44640;13.04.2021 02:00;0;2,6;1,6;-
Stavanger - Våland;SN44640;13.04.2021 03:00;0;2,6;1,7;-
Stavanger - Våland;SN44640;13.04.2021 04:00;0;2,1;1,6;-
Stavanger - Våland;SN44640;13.04.2021 05:00;0;2,1;1,8;-
Stavanger - Våland;SN44640;13.04.2021 06:00;0;2,3;1,6;-
Stavanger - Våland;SN44640;13.04.2021 07:00;0;2,8;2,3;-
Stavanger - Våland;SN44640;13.04.2021 08:00;0;3,6;2,8;-
Stavanger - Våland;SN44640;13.04.2021 09:00;0;5,6;3,7;-
Stavanger - Våland;SN44640;13.04.2021 10:00;0;6,5;5,5;-
Stavanger - Våland;SN44640;13.04.2021 11:00;0;7,6;6,4;-
Stavanger - Våland;SN44640;13.04.2021 12:00;0;8,2;7,2;-
Stavanger - Våland;SN44640;13.04.2021 13:00;0;8,6;6,7;-
Stavanger - Våland;SN44640;13.04.2021 14:00;0;8,7;7,1;-
Stavanger - Våland;SN44640;13.04.2021 15:00;0;8,7;7,7;-
Stavanger - Våland;SN44640;13.04.2021 16:00;0;7,9;6,9;-
Stavanger - Våland;SN44640;13.04.2021 17:00;0;7,6;6,8;-
Stavanger - Våland;SN44640;13.04.2021 18:00;0;7,2;5,9;-
Stavanger - Våland;SN44640;13.04.2021 19:00;0;6;4,5;-
Stavanger - Våland;SN44640;13.04.2021 20:00;0;4,4;3,9;-
Stavanger - Våland;SN44640;13.04.2021 21:00;0;3,9;3,7;-
Stavanger - Våland;SN44640;13.04.2021 22:00;0;3,8;2,8;-
Stavanger - Våland;SN44640;13.04.2021 23:00;0;2,8;2,5;-
Stavanger - Våland;SN44640;14.04.2021 00:00;0;3,2;2,8;-
Stavanger - Våland;SN44640;14.04.2021 01:00;0;3,4;3;-
Stavanger - Våland;SN44640;14.04.2021 02:00;0;3,6;3;-
Stavanger - Våland;SN44640;14.04.2021 03:00;0;2,9;2,2;-
Stavanger - Våland;SN44640;14.04.2021 04:00;0;2,9;1,9;-
Stavanger - Våland;SN44640;14.04.2021 05:00;0;2;1,9;-
Stavanger - Våland;SN44640;14.04.2021 06:00;0;2;1,5;-
Stavanger - Våland;SN44640;14.04.2021 07:00;0;2,7;1,9;-
Stavanger - Våland;SN44640;14.04.2021 08:00;0;4,8;2,7;-
Stavanger - Våland;SN44640;14.04.2021 09:00;0;5,5;4,8;-
Stavanger - Våland;SN44640;14.04.2021 10:00;0;6,3;5,4;-
Stavanger - Våland;SN44640;14.04.2021 11:00;0;6,6;5,9;-
Stavanger - Våland;SN44640;14.04.2021 12:00;0;7,5;6,5;-
Stavanger - Våland;SN44640;14.04.2021 13:00;0;8,2;7,3;-
Stavanger - Våland;SN44640;14.04.2021 14:00;0;8,6;7,3;-
Stavanger - Våland;SN44640;14.04.2021 15:00;0;8,3;7,3;-
Stavanger - Våland;SN44640;14.04.2021 16:00;0;9,3;7,3;-
Stavanger - Våland;SN44640;14.04.2021 17:00;0;8,3;6,9;-
Stavanger - Våland;SN44640;14.04.2021 18:00;0;7,8;6,9;-
Stavanger - Våland;SN44640;14.04.2021 19:00;0;7,6;6,6;-
Stavanger - Våland;SN44640;14.04.2021 20:00;0;6,6;5,6;-
Stavanger - Våland;SN44640;14.04.2021 21:00;0;5,6;4,6;-
Stavanger - Våland;SN44640;14.04.2021 22:00;0;4,7;4,1;-
Stavanger - Våland;SN44640;14.04.2021 23:00;0;4,2;3,5;-
Stavanger - Våland;SN44640;15.04.2021 00:00;0;3,7;2,8;-
Stavanger - Våland;SN44640;15.04.2021 01:00;0;3,1;2,3;-
Stavanger - Våland;SN44640;15.04.2021 02:00;0;3,4;3,2;-
Stavanger - Våland;SN44640;15.04.2021 03:00;0;3,2;2,7;-
Stavanger - Våland;SN44640;15.04.2021 04:00;0;2,7;1,9;-
Stavanger - Våland;SN44640;15.04.2021 05:00;0;2,5;2,2;-
Stavanger - Våland;SN44640;15.04.2021 06:00;0;3;2,3;-
Stavanger - Våland;SN44640;15.04.2021 07:00;0;4,1;3,1;-
Stavanger - Våland;SN44640;15.04.2021 08:00;0;6;4,1;-
Stavanger - Våland;SN44640;15.04.2021 09:00;0;7,6;6,1;-
Stavanger - Våland;SN44640;15.04.2021 10:00;0;8,8;7,6;-
Stavanger - Våland;SN44640;15.04.2021 11:00;0;9,6;8,8;-
Stavanger - Våland;SN44640;15.04.2021 12:00;0;10,3;9,4;-
Stavanger - Våland;SN44640;15.04.2021 13:00;0;11,3;9,9;-
Stavanger - Våland;SN44640;15.04.2021 14:00;0;11,4;10,3;-
Stavanger - Våland;SN44640;15.04.2021 15:00;0;10,4;9,6;-
Stavanger - Våland;SN44640;15.04.2021 16:00;0;10,1;9,5;-
Stavanger - Våland;SN44640;15.04.2021 17:00;0;9,7;9,1;-
Stavanger - Våland;SN44640;15.04.2021 18:00;0;9,4;9;-
Stavanger - Våland;SN44640;15.04.2021 19:00;0;9,3;7,8;-
Stavanger - Våland;SN44640;15.04.2021 20:00;0;7,8;6,4;-
Stavanger - Våland;SN44640;15.04.2021 21:00;0;6,3;4,1;-
Stavanger - Våland;SN44640;15.04.2021 22:00;0;4,7;3,8;-
Stavanger - Våland;SN44640;15.04.2021 23:00;0;4,8;3,9;-
Stavanger - Våland;SN44640;16.04.2021 00:00;0;4,1;3,6;-
Stavanger - Våland;SN44640;16.04.2021 01:00;0;3,6;3,2;-
Stavanger - Våland;SN44640;16.04.2021 02:00;0;3,7;3,2;-
Stavanger - Våland;SN44640;16.04.2021 03:00;0;3,5;3,2;-
Stavanger - Våland;SN44640;16.04.2021 04:00;0;3,6;3;-
Stavanger - Våland;SN44640;16.04.2021 05:00;0;3,3;3;-
Stavanger - Våland;SN44640;16.04.2021 06:00;0;3,2;2,8;-
Stavanger - Våland;SN44640;16.04.2021 07:00;0;4,6;3,2;-
Stavanger - Våland;SN44640;16.04.2021 08:00;0;5,1;4,6;-
Stavanger - Våland;SN44640;16.04.2021 09:00;0;7,6;4,8;-
Stavanger - Våland;SN44640;16.04.2021 10:00;0;9,9;7,6;-
Stavanger - Våland;SN44640;16.04.2021 11:00;0;11,9;9,8;-
Stavanger - Våland;SN44640;16.04.2021 12:00;0;11,8;10,3;-
Stavanger - Våland;SN44640;16.04.2021 13:00;0;12;11,1;-
Stavanger - Våland;SN44640;16.04.2021 14:00;0;12,3;11,2;-
Stavanger - Våland;SN44640;16.04.2021 15:00;0;11,9;11,2;-
Stavanger - Våland;SN44640;16.04.2021 16:00;0;12,2;11,4;-
Stavanger - Våland;SN44640;16.04.2021 17:00;0;12,2;11;-
Stavanger - Våland;SN44640;16.04.2021 18:00;0;10,9;9,3;-
Stavanger - Våland;SN44640;16.04.2021 19:00;0;9,6;9;-
Stavanger - Våland;SN44640;16.04.2021 20:00;0;8,9;7,9;-
Stavanger - Våland;SN44640;16.04.2021 21:00;0;8;6,6;-
Stavanger - Våland;SN44640;16.04.2021 22:00;0;6,6;5;-
Stavanger - Våland;SN44640;16.04.2021 23:00;0;5;4,6;-
Stavanger - Våland;SN44640;17.04.2021 00:00;0;5,8;5;-
Stavanger - Våland;SN44640;17.04.2021 01:00;0;5,7;4,9;-
Stavanger - Våland;SN44640;17.04.2021 02:00;0;5,3;5;-
Stavanger - Våland;SN44640;17.04.2021 03:00;0;5,2;4,9;-
Stavanger - Våland;SN44640;17.04.2021 04:00;0;5,1;4,6;-
Stavanger - Våland;SN44640;17.04.2021 05:00;0;4,7;4,4;-
Stavanger - Våland;SN44640;17.04.2021 06:00;0;4,7;4,2;-
Stavanger - Våland;SN44640;17.04.2021 07:00;0;5,6;4,7;-
Stavanger - Våland;SN44640;17.04.2021 08:00;0;8,3;5,6;-
Stavanger - Våland;SN44640;17.04.2021 09:00;0;9,7;8,3;-
Stavanger - Våland;SN44640;17.04.2021 10:00;0;10,9;9,7;-
Stavanger - Våland;SN44640;17.04.2021 11:00;0;11,8;10,2;-
Stavanger - Våland;SN44640;17.04.2021 12:00;0;12,5;10,7;-
Stavanger - Våland;SN44640;17.04.2021 13:00;0;13,3;11;-
Stavanger - Våland;SN44640;17.04.2021 14:00;0;13,5;12,4;-
Stavanger - Våland;SN44640;17.04.2021 15:00;0;13,1;12,3;-
Stavanger - Våland;SN44640;17.04.2021 16:00;0;12,7;10,9;-
Stavanger - Våland;SN44640;17.04.2021 17:00;0;11,1;10;-
Stavanger - Våland;SN44640;17.04.2021 18:00;0;10,5;9,9;-
Stavanger - Våland;SN44640;17.04.2021 19:00;0;9,9;8,6;-
Stavanger - Våland;SN44640;17.04.2021 20:00;0;8,6;7,3;-
Stavanger - Våland;SN44640;17.04.2021 21:00;0;7,3;6,6;-
Stavanger - Våland;SN44640;17.04.2021 22:00;0;6,6;4,8;-
Stavanger - Våland;SN44640;17.04.2021 23:00;0;4,9;4,5;-
Stavanger - Våland;SN44640;18.04.2021 00:00;0;5,3;4,6;-
Stavanger - Våland;SN44640;18.04.2021 01:00;0;5,4;4,9;-
Stavanger - Våland;SN44640;18.04.2021 02:00;0;5,4;5;-
Stavanger - Våland;SN44640;18.04.2021 03:00;0;5,7;5;-
Stavanger - Våland;SN44640;18.04.2021 04:00;0;5,8;5,4;-
Stavanger - Våland;SN44640;18.04.2021 05:00;0;5,5;4,5;-
Stavanger - Våland;SN44640;18.04.2021 06:00;0;5;4,2;-
Stavanger - Våland;SN44640;18.04.2021 07:00;0;6,4;5;-
Stavanger - Våland;SN44640;18.04.2021 08:00;0;8,7;6,4;-
Stavanger - Våland;SN44640;18.04.2021 09:00;0;10,6;8,7;-
Stavanger - Våland;SN44640;18.04.2021 10:00;0;12,5;10,7;-
Stavanger - Våland;SN44640;18.04.2021 11:00;0;14,5;12,6;-
Stavanger - Våland;SN44640;18.04.2021 12:00;0;15,3;14,1;-
Stavanger - Våland;SN44640;18.04.2021 13:00;0;15,9;14,9;-
Stavanger - Våland;SN44640;18.04.2021 14:00;0;16,5;15,3;-
Stavanger - Våland;SN44640;18.04.2021 15:00;0;15,7;13,1;-
Stavanger - Våland;SN44640;18.04.2021 16:00;0;14;13,5;-
Stavanger - Våland;SN44640;18.04.2021 17:00;0;14;11,3;-
Stavanger - Våland;SN44640;18.04.2021 18:00;0;11,8;11,4;-
Stavanger - Våland;SN44640;18.04.2021 19:00;0;11,7;10,4;-
Stavanger - Våland;SN44640;18.04.2021 20:00;0;10,3;8,6;-
Stavanger - Våland;SN44640;18.04.2021 21:00;0;8,5;7,7;-
Stavanger - Våland;SN44640;18.04.2021 22:00;0;7,7;6,9;-
Stavanger - Våland;SN44640;18.04.2021 23:00;0;7;6,4;-
Stavanger - Våland;SN44640;19.04.2021 00:00;0;7;6,7;-
Stavanger - Våland;SN44640;19.04.2021 01:00;0;8,7;6,8;-
Stavanger - Våland;SN44640;19.04.2021 02:00;0;8,9;7,6;-
Stavanger - Våland;SN44640;19.04.2021 03:00;0;9,1;8,2;-
Stavanger - Våland;SN44640;19.04.2021 04:00;0;8,7;7,7;-
Stavanger - Våland;SN44640;19.04.2021 05:00;0;7,7;6,6;-
Stavanger - Våland;SN44640;19.04.2021 06:00;0;7,9;6,7;-
Stavanger - Våland;SN44640;19.04.2021 07:00;0;8,8;7,2;-
Stavanger - Våland;SN44640;19.04.2021 08:00;0;9,9;8,8;-
Stavanger - Våland;SN44640;19.04.2021 09:00;0;14,5;9,7;-
Stavanger - Våland;SN44640;19.04.2021 10:00;0;15,9;14,5;-
Stavanger - Våland;SN44640;19.04.2021 11:00;0;16,9;16;-
Stavanger - Våland;SN44640;19.04.2021 12:00;0;17,8;16,7;-
Stavanger - Våland;SN44640;19.04.2021 13:00;0;18,8;16,7;-
Stavanger - Våland;SN44640;19.04.2021 14:00;0;16,8;15,3;-
Stavanger - Våland;SN44640;19.04.2021 15:00;0;15,7;14,3;-
Stavanger - Våland;SN44640;19.04.2021 16:00;0;14,5;13,5;-
Stavanger - Våland;SN44640;19.04.2021 17:00;0;13,9;12,9;-
Stavanger - Våland;SN44640;19.04.2021 18:00;0;13,4;13;-
Stavanger - Våland;SN44640;19.04.2021 19:00;0;13,8;12;-
Stavanger - Våland;SN44640;19.04.2021 20:00;0;11,9;10,5;-
Stavanger - Våland;SN44640;19.04.2021 21:00;0;10,6;9,1;-
Stavanger - Våland;SN44640;19.04.2021 22:00;0;9,4;8,3;-
Stavanger - Våland;SN44640;19.04.2021 23:00;0;8,3;7,2;-
Stavanger - Våland;SN44640;20.04.2021 00:00;0;7,2;6,5;-
Stavanger - Våland;SN44640;20.04.2021 01:00;0;7,3;6,4;-
Stavanger - Våland;SN44640;20.04.2021 02:00;0;6,4;5,5;-
Stavanger - Våland;SN44640;20.04.2021 03:00;0;6,5;5,6;-
Stavanger - Våland;SN44640;20.04.2021 04:00;0;5,7;5,3;-
Stavanger - Våland;SN44640;20.04.2021 05:00;0;6,2;5,6;-
Stavanger - Våland;SN44640;20.04.2021 06:00;0;6,4;5,3;-
Stavanger - Våland;SN44640;20.04.2021 07:00;0;6,8;6,4;-
Stavanger - Våland;SN44640;20.04.2021 08:00;0;10,1;6,9;-
Stavanger - Våland;SN44640;20.04.2021 09:00;0;13,2;10,2;-
Stavanger - Våland;SN44640;20.04.2021 10:00;0;15,4;13,2;-
Stavanger - Våland;SN44640;20.04.2021 11:00;0;15,2;14,3;-
Stavanger - Våland;SN44640;20.04.2021 12:00;0;14,8;12,7;-
Stavanger - Våland;SN44640;20.04.2021 13:00;0;14;12,5;-
Stavanger - Våland;SN44640;20.04.2021 14:00;0;13,9;13,2;-
Stavanger - Våland;SN44640;20.04.2021 15:00;0;13,3;12,1;-
Stavanger - Våland;SN44640;20.04.2021 16:00;0;13;9,1;-
Stavanger - Våland;SN44640;20.04.2021 17:00;0;11,1;9,5;-
Stavanger - Våland;SN44640;20.04.2021 18:00;0;9,4;8,3;-
Stavanger - Våland;SN44640;20.04.2021 19:00;0;8,3;7,7;-
Stavanger - Våland;SN44640;20.04.2021 20:00;0,1;7,8;7,5;-
Stavanger - Våland;SN44640;20.04.2021 21:00;0,9;7,5;5,4;-
Stavanger - Våland;SN44640;20.04.2021 22:00;0;5,5;5,2;-
Stavanger - Våland;SN44640;20.04.2021 23:00;0;5,4;5,1;-
Stavanger - Våland;SN44640;21.04.2021 00:00;0;5,6;5,2;-
Stavanger - Våland;SN44640;21.04.2021 01:00;0,7;5,5;3,7;-
Stavanger - Våland;SN44640;21.04.2021 02:00;0;4,3;3,6;-
Stavanger - Våland;SN44640;21.04.2021 03:00;0;4,4;3,9;-
Stavanger - Våland;SN44640;21.04.2021 04:00;0;4,4;3,7;-
Stavanger - Våland;SN44640;21.04.2021 05:00;0,1;4,2;3,4;-
Stavanger - Våland;SN44640;21.04.2021 06:00;0,5;3,7;3,2;-
Stavanger - Våland;SN44640;21.04.2021 07:00;0,2;-;-;-
Stavanger - Våland;SN44640;21.04.2021 08:00;0,4;-;-;-
Trondheim - Voll;SN68860;22.03.2021 10:00;0,1;4;3,8;5,2
Trondheim - Voll;SN68860;22.03.2021 11:00;0,4;4,4;3,8;4,1
Trondheim - Voll;SN68860;22.03.2021 12:00;0,4;4,9;4,3;3,5
Trondheim - Voll;SN68860;22.03.2021 13:00;0,1;5,7;4,8;4,3
Trondheim - Voll;SN68860;22.03.2021 14:00;0,1;5,9;5,6;5,4
Trondheim - Voll;SN68860;22.03.2021 15:00;0;6;5,4;5,5
Trondheim - Voll;SN68860;22.03.2021 16:00;0;6,1;5,4;3,1
Trondheim - Voll;SN68860;22.03.2021 17:00;0;6,5;6,1;3,8
Trondheim - Voll;SN68860;22.03.2021 18:00;0;6,5;6,3;4,1
Trondheim - Voll;SN68860;22.03.2021 19:00;0;6,8;6,2;4,4
Trondheim - Voll;SN68860;22.03.2021 20:00;0;7,1;6,6;4,5
